DATE,AED,AUD,BDT,BHD,CAD,CHF,CNY,DKK,EUR,GBP,HKD,JPY,KRW,KWD,MYR,NOK,NZD,OMR,PKR,QAR,SAR,SEK,SGD,THB,TRY,USD,ZAR
2020-08-04,19.96,52.8,0.0,194.48,55.52,80.77,0.0,11.74,87.43,97.23,9.59,70.0,0.0,239.48,0.0,8.15,49.14,190.44,0.0,20.13,19.55,8.51,54.04,0.0,0.0,74.79,4.26
2020-08-05,19.9,53.12,0.0,193.86,55.76,81.03,0.0,11.75,87.52,97.03,9.56,70.11,0.0,238.85,0.0,8.17,49.17,189.82,0.0,20.07,19.49,8.51,54.06,0.0,0.0,74.55,4.22
2020-08-06,19.86,53.06,0.0,193.52,55.77,81.24,0.0,11.78,87.78,97.16,9.54,70.01,0.0,238.64,0.0,8.27,49.01,189.51,0.0,20.03,19.45,8.54,54.05,0.0,0.0,74.42,4.21
2020-08-07,19.91,51.29,0.0,193.97,54.51,78.57,0.0,11.23,83.63,93.1,9.56,68.92,0.0,237.24,0.0,7.82,48.45,189.94,0.0,20.08,19.5,8.03,53.17,0.0,0.0,74.6,4.27
2020-08-10,19.9,52.93,0.0,193.87,55.41,80.99,0.0,11.73,87.37,96.92,9.56,69.98,0.0,238.76,0.0,8.21,48.87,189.84,0.0,20.07,19.49,8.47,54.0,0.0,0.0,74.55,4.15
2020-08-11,19.87,52.98,0.0,193.63,55.55,80.67,0.0,11.68,86.93,96.87,9.55,69.71,0.0,238.46,0.0,8.23,48.92,189.61,0.0,20.04,19.47,8.46,53.96,0.0,0.0,74.46,4.14
2020-08-12,19.84,52.42,0.0,193.34,55.4,80.2,0.0,11.63,86.58,96.28,9.53,69.15,0.0,238.1,0.0,8.18,48.29,189.34,0.0,20.01,19.44,8.42,53.78,0.0,0.0,74.35,4.15
2020-08-13,19.86,52.88,0.0,193.53,55.87,80.98,0.0,11.72,87.29,96.6,9.54,69.23,0.0,238.2,0.0,8.3,48.52,189.51,0.0,20.03,19.45,8.53,53.97,0.0,0.0,74.42,4.18
2020-08-14,19.87,52.71,0.0,193.61,55.96,81.14,0.0,11.73,87.4,96.67,9.54,69.15,0.0,238.63,0.0,8.33,48.24,189.58,0.0,20.04,19.46,8.52,53.93,0.0,0.0,74.45,4.19
2020-08-25,19.74,52.58,0.0,192.31,55.6,80.42,0.0,11.66,86.78,96.32,9.48,69.24,0.0,236.89,0.0,8.2,47.88,188.29,0.0,19.91,19.33,8.37,53.72,0.0,0.0,73.95,4.29
2020-08-26,19.72,52.65,0.0,192.18,55.75,80.63,0.0,11.66,86.8,96.51,9.47,68.94,0.0,236.92,0.0,8.18,48.04,188.16,0.0,19.89,19.32,8.38,53.69,0.0,0.0,73.9,4.31
2020-08-27,19.63,52.74,0.0,191.26,55.53,80.29,0.0,11.61,86.42,96.5,9.43,68.87,0.0,235.61,0.0,8.23,48.32,187.28,0.0,19.8,19.23,8.38,53.51,0.0,0.0,73.55,4.25
2020-08-28,19.48,52.78,0.0,189.83,55.41,79.91,0.0,11.57,86.14,96.25,9.36,68.21,0.0,233.98,0.0,8.19,48.33,185.87,0.0,19.65,19.08,8.36,53.27,0.0,0.0,73.0,4.22
2020-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,19.54,53.29,0.0,190.33,55.58,80.31,0.0,11.63,86.52,97.03,9.38,68.77,0.0,234.91,0.0,8.26,48.82,186.38,0.0,19.7,19.13,8.42,53.51,0.0,0.0,73.2,4.32
2020-09-01,19.39,53.29,0.0,188.92,55.5,79.97,0.0,11.62,86.53,96.88,9.31,68.23,0.0,233.33,0.0,8.32,48.71,184.98,0.0,19.56,18.99,8.39,53.24,0.0,0.0,72.65,4.24
2020-09-02,19.4,53.0,0.0,189.05,55.31,79.19,0.0,11.56,86.04,96.73,9.32,68.07,0.0,233.14,0.0,8.24,48.93,185.12,0.0,19.57,19.01,8.32,53.12,0.0,0.0,72.7,4.28
2020-09-03,19.48,52.89,0.0,189.83,55.47,79.43,0.0,11.53,85.81,96.54,9.36,68.21,0.0,234.04,0.0,8.17,48.91,185.89,0.0,19.65,19.08,8.31,53.25,0.0,0.0,73.0,4.28
2020-09-04,19.5,52.63,0.0,189.97,55.3,79.58,0.0,11.56,85.98,96.43,9.37,68.3,0.0,234.14,0.0,8.14,48.54,186.02,0.0,19.66,19.09,8.32,53.22,0.0,0.0,73.05,4.28
2020-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,19.42,52.53,0.0,189.19,55.26,78.95,0.0,11.5,85.55,95.74,9.33,67.97,0.0,232.91,0.0,8.11,48.42,185.26,0.0,19.44,19.02,8.27,52.99,0.0,0.0,72.75,4.3
2020-09-08,19.55,52.81,0.0,190.46,55.51,79.1,0.0,11.55,85.92,95.74,9.39,68.43,0.0,234.49,0.0,8.13,48.6,186.53,0.0,19.72,19.15,8.29,53.25,0.0,0.0,73.25,4.29
2020-09-09,19.55,52.45,0.0,190.46,55.01,79.15,0.0,11.53,85.74,94.42,9.39,68.66,0.0,234.36,0.0,7.97,48.16,186.52,0.0,19.72,19.14,8.25,53.14,0.0,0.0,73.25,4.23
2020-09-10,19.43,52.49,0.0,189.28,55.07,79.26,0.0,11.5,85.54,94.28,9.33,68.09,0.0,233.28,0.0,8.05,48.3,185.34,0.0,19.59,19.03,8.29,52.96,0.0,0.0,72.8,4.29
2020-09-11,19.51,52.71,0.0,190.05,55.15,79.67,0.0,11.55,85.97,93.2,9.37,68.36,0.0,233.92,0.0,8.04,48.32,186.13,0.0,19.68,19.11,8.3,53.14,0.0,0.0,73.1,4.25
2020-09-14,19.5,52.67,0.0,189.92,55.15,79.71,0.0,11.56,85.98,93.1,9.36,68.38,0.0,233.93,0.0,8.05,48.51,186.01,0.0,19.66,19.09,8.28,53.19,0.0,0.0,73.05,4.29
2020-09-15,19.48,52.96,0.0,189.78,55.18,79.83,0.0,11.59,86.25,93.33,9.36,68.62,0.0,234.0,0.0,8.06,48.69,185.88,0.0,19.65,19.08,8.3,53.34,0.0,0.0,73.0,4.3
2020-09-16,19.54,53.11,0.0,190.31,55.25,79.96,0.0,11.58,86.16,93.92,9.38,69.04,0.0,234.68,0.0,8.08,48.9,186.39,0.0,19.7,19.13,8.29,53.53,0.0,0.0,73.2,4.37
2020-09-17,19.56,52.7,0.0,190.57,55.05,79.59,0.0,11.51,85.58,94.08,9.4,69.26,0.0,235.11,0.0,8.0,48.63,186.64,0.0,19.73,19.16,8.23,53.48,0.0,0.0,73.3,4.38
2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,19.49,52.98,0.0,189.79,55.09,79.59,0.0,11.57,86.13,94.05,9.36,69.49,0.0,234.06,0.0,8.01,49.11,185.93,0.0,19.66,19.08,8.31,53.61,0.0,0.0,73.02,4.4
2020-09-22,19.51,52.3,0.0,190.06,54.61,79.28,0.0,11.48,85.45,93.17,9.37,69.43,0.0,234.37,0.0,7.83,48.43,186.14,0.0,19.68,19.11,8.21,53.36,0.0,0.0,73.1,4.27
2020-09-23,19.53,51.67,0.0,190.24,54.59,78.77,0.0,11.41,84.89,92.54,9.38,69.16,0.0,234.06,0.0,7.75,48.04,186.34,0.0,19.7,19.13,8.14,53.26,0.0,0.0,73.18,4.26
2020-09-24,19.59,51.2,0.0,190.8,54.41,78.8,0.0,11.42,84.96,92.67,9.41,69.12,0.0,234.9,0.0,7.67,47.56,186.89,0.0,19.76,19.18,8.08,53.07,0.0,0.0,73.4,4.19
2020-09-25,19.59,51.38,0.0,190.8,54.65,78.5,0.0,11.43,85.07,93.07,9.41,69.12,0.0,234.87,0.0,7.69,47.75,186.89,0.0,19.76,19.19,8.02,53.07,0.0,0.0,73.4,4.25
2020-09-28,19.56,51.22,0.0,190.48,54.44,78.25,0.0,11.38,84.71,93.07,9.39,69.05,0.0,234.31,0.0,7.63,47.71,186.6,0.0,19.73,19.15,7.99,52.99,0.0,0.0,73.28,4.21
2020-09-29,19.58,51.46,0.0,190.67,54.49,78.74,0.0,11.43,85.09,93.74,9.4,69.04,0.0,234.5,0.0,7.7,47.79,186.76,0.0,19.75,19.17,8.07,53.19,0.0,0.0,73.35,4.22
2020-09-30,19.59,51.71,0.0,190.79,54.41,79.05,0.0,11.49,85.55,93.7,9.41,69.06,0.0,234.9,0.0,7.73,47.97,186.9,0.0,19.76,19.18,8.12,53.28,0.0,0.0,73.4,4.24
2020-10-01,19.54,52.05,0.0,190.31,54.74,78.98,0.0,11.47,85.4,94.15,9.39,68.92,0.0,234.29,0.0,7.83,48.17,186.42,0.0,19.71,19.13,8.14,53.4,0.0,0.0,73.21,4.29
2020-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,19.42,51.78,0.0,189.16,54.49,78.71,0.0,11.4,84.81,93.62,9.33,68.46,0.0,232.92,0.0,7.81,47.99,185.29,0.0,19.59,19.02,8.12,53.12,0.0,0.0,72.77,4.33
2020-10-06,19.43,51.83,0.0,189.26,54.59,78.92,0.0,11.46,85.29,93.98,9.33,68.41,0.0,232.95,0.0,7.87,48.01,185.37,0.0,19.6,19.03,8.13,53.24,0.0,0.0,72.8,4.32
2020-10-07,19.52,51.59,0.0,190.12,54.57,79.02,0.0,11.46,85.27,93.68,9.38,68.71,0.0,233.81,0.0,7.77,47.83,186.22,0.0,19.69,19.11,8.12,53.4,0.0,0.0,73.13,4.3
2020-10-08,19.47,51.61,0.0,189.66,54.69,78.82,0.0,11.46,85.32,93.74,9.35,68.31,0.0,233.4,0.0,7.81,47.56,185.77,0.0,19.64,19.07,8.17,53.37,0.0,0.0,72.95,4.3
2020-10-09,19.42,51.78,0.0,189.18,54.86,78.84,0.0,11.44,85.14,93.73,9.33,68.26,0.0,232.81,0.0,7.83,47.7,185.3,0.0,19.59,19.02,8.18,53.33,0.0,0.0,72.77,4.31
2020-10-12,19.4,52.09,0.0,189.0,55.01,79.19,0.0,11.48,85.39,94.22,9.32,68.43,0.0,232.72,0.0,7.91,48.09,185.13,0.0,19.57,19.0,8.22,53.38,0.0,0.0,72.7,4.32
2020-10-14,19.48,51.87,0.0,189.78,55.22,79.13,0.0,11.44,85.19,93.88,9.36,68.75,0.0,233.66,0.0,7.86,48.25,185.89,0.0,19.65,19.08,8.22,53.42,0.0,0.0,73.0,4.35
2020-10-16,19.5,51.21,0.0,189.92,54.86,79.19,0.0,11.41,84.92,93.65,9.37,68.91,0.0,234.01,0.0,7.75,47.77,186.01,0.0,19.66,19.09,8.18,53.38,0.0,0.0,73.05,4.3
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,19.56,51.46,0.0,190.58,55.32,80.15,0.0,11.59,86.24,95.66,9.4,69.5,0.0,235.14,0.0,7.88,48.34,186.66,0.0,19.73,19.16,8.32,53.72,0.0,0.0,73.3,4.38
2020-10-23,19.55,51.6,0.0,190.47,55.37,79.97,0.0,11.54,85.85,95.15,9.39,69.45,0.0,235.03,0.0,7.86,48.42,186.52,0.0,19.72,19.15,8.29,53.62,0.0,0.0,73.25,4.42
2020-10-26,19.58,51.69,0.0,190.77,55.44,80.41,0.0,11.59,86.25,94.98,9.41,69.45,0.0,235.22,0.0,7.87,48.64,186.83,0.0,19.75,19.18,8.32,53.67,0.0,0.0,73.37,4.42
2020-10-27,19.62,51.94,0.0,191.16,55.42,80.44,0.0,11.61,86.35,95.32,9.43,69.69,0.0,235.7,0.0,7.92,48.82,187.19,0.0,19.79,19.22,8.37,53.8,0.0,0.0,73.52,4.46
2020-10-28,19.56,51.9,0.0,190.59,55.24,79.98,0.0,11.53,85.76,95.03,9.4,69.79,0.0,234.98,0.0,7.93,48.82,186.63,0.0,19.73,19.16,8.34,53.62,0.0,0.0,73.3,4.44
2020-10-29,19.66,51.56,0.0,191.5,55.09,80.27,0.0,11.55,85.99,95.23,9.44,69.98,0.0,236.03,0.0,7.84,48.57,187.52,0.0,19.83,19.25,8.28,53.74,0.0,0.0,73.65,4.41
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,19.74,51.51,0.0,192.26,55.56,79.82,0.0,11.5,85.6,94.99,9.48,70.09,0.0,236.7,0.0,7.68,48.62,188.29,0.0,19.91,19.33,8.25,53.9,0.0,0.0,73.95,4.47
2020-11-04,19.87,52.45,0.0,193.58,55.91,80.62,0.0,11.57,86.14,96.0,9.54,70.36,0.0,238.16,0.0,7.82,49.17,189.58,0.0,19.9,19.46,8.31,54.15,0.0,0.0,74.45,4.49
2020-11-05,19.71,52.47,0.0,192.01,55.84,80.36,0.0,11.57,86.11,95.16,9.47,70.29,0.0,236.39,0.0,7.89,49.11,188.04,0.0,19.88,19.3,8.36,54.08,0.0,0.0,73.85,4.55
2020-11-06,19.65,52.9,0.0,191.43,55.91,80.78,0.0,11.61,86.48,96.09,9.44,70.68,0.0,235.96,0.0,7.95,49.52,187.48,0.0,19.82,19.25,8.41,54.22,0.0,0.0,73.63,4.59
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,19.63,53.18,0.0,191.25,56.19,81.05,0.0,11.67,86.9,96.42,9.42,70.64,0.0,236.04,0.0,8.03,49.76,187.28,0.0,19.8,19.23,8.49,54.42,0.0,0.0,73.55,4.64
2020-11-10,19.66,53.14,0.0,191.5,56.26,80.1,0.0,11.63,86.58,96.56,9.44,69.64,0.0,235.94,0.0,8.1,49.93,187.53,0.0,19.83,19.25,8.49,54.41,0.0,0.0,73.65,4.68
2020-11-12,19.82,53.35,0.0,193.03,56.31,80.31,0.0,11.67,86.8,97.23,9.51,70.01,0.0,237.87,0.0,8.09,50.56,189.05,0.0,19.99,19.41,8.51,54.66,0.0,0.0,74.25,4.63
2020-11-13,19.82,53.13,0.0,193.06,56.04,80.44,0.0,11.69,87.06,96.82,9.51,70.25,0.0,238.32,0.0,8.03,50.27,189.06,0.0,19.99,19.41,8.53,54.7,0.0,0.0,74.25,4.65
2020-11-17,19.76,53.72,0.0,192.52,56.29,80.49,0.0,11.71,87.23,97.34,9.49,70.36,0.0,237.16,0.0,8.12,50.72,188.56,0.0,19.93,19.36,8.54,54.77,0.0,0.0,74.05,4.74
2020-11-18,19.78,53.54,0.0,192.66,56.22,80.63,0.0,11.72,87.33,97.66,9.5,70.66,0.0,237.34,0.0,8.13,50.65,188.68,0.0,19.95,19.37,8.54,54.87,0.0,0.0,74.1,4.72
2020-11-19,19.72,53.39,0.0,192.14,56.11,80.41,0.0,11.67,86.98,97.18,9.47,70.72,0.0,236.73,0.0,8.13,50.66,188.17,0.0,19.57,19.32,8.53,54.68,0.0,0.0,73.9,4.67
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,19.69,53.44,0.0,191.71,56.05,80.35,0.0,11.68,87.0,97.66,9.45,70.58,0.0,236.44,0.0,8.15,50.89,187.82,0.0,19.86,19.28,8.52,54.64,0.0,0.0,73.76,4.7
2020-11-24,19.63,53.32,0.0,191.24,56.04,79.95,0.0,11.64,86.61,97.49,9.43,69.93,0.0,235.45,0.0,8.12,50.86,187.28,0.0,19.8,19.22,8.49,54.44,0.0,0.0,73.55,4.69
2020-11-25,19.64,53.65,0.0,191.37,56.27,80.13,0.0,11.7,87.07,97.78,9.43,69.92,0.0,235.82,0.0,8.24,51.04,187.41,0.0,19.81,19.24,8.58,54.54,0.0,0.0,73.6,4.75
2020-11-26,19.6,53.6,0.0,190.93,56.14,80.25,0.0,11.68,87.01,97.74,9.41,69.89,0.0,235.58,0.0,8.27,51.03,186.99,0.0,19.77,19.19,8.59,54.55,0.0,0.0,73.43,4.76
2020-11-27,19.59,53.66,0.0,190.86,56.08,80.41,0.0,11.68,86.99,97.64,9.41,70.12,0.0,235.62,0.0,8.23,51.13,186.92,0.0,19.76,19.19,8.57,54.54,0.0,0.0,73.41,4.73
2020-12-01,19.64,53.75,0.0,191.11,56.38,80.42,0.0,11.74,87.45,97.79,9.43,69.94,0.0,235.49,0.0,8.25,51.43,187.23,0.0,19.81,19.23,8.55,54.63,0.0,0.0,73.58,4.68
2020-12-02,19.57,53.64,0.0,190.67,56.36,80.76,0.0,11.8,87.85,97.38,9.4,69.62,0.0,235.7,0.0,8.26,51.37,186.61,0.0,19.74,19.17,8.56,54.42,0.0,0.0,73.33,4.69
2020-12-03,19.59,53.88,0.0,190.83,56.44,81.42,0.0,11.87,88.41,97.66,9.41,69.74,0.0,236.15,0.0,8.3,51.45,186.92,0.0,19.76,19.18,8.62,54.55,0.0,0.0,73.4,4.69
2020-12-04,19.6,54.06,0.0,190.96,56.76,81.75,0.0,11.9,88.62,98.2,9.41,70.19,0.0,235.75,0.0,8.32,51.45,187.02,0.0,19.77,19.2,8.64,54.77,0.0,0.0,73.45,4.75
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,19.59,54.06,0.0,190.84,57.05,81.74,0.0,11.89,88.48,97.99,9.41,70.08,0.0,236.36,0.0,8.28,51.27,186.89,0.0,19.76,19.18,8.63,54.69,0.0,0.0,73.4,4.72
2020-12-08,19.6,54.04,0.0,190.9,57.06,81.73,0.0,11.87,88.41,97.52,9.41,70.08,0.0,236.12,0.0,8.36,51.29,186.85,0.0,19.77,19.19,8.69,54.64,0.0,0.0,73.43,4.75
2020-12-09,19.54,53.97,0.0,190.41,56.86,81.73,0.0,11.85,88.24,97.4,9.39,69.81,0.0,235.64,0.0,8.33,51.3,186.47,0.0,19.71,19.14,8.61,54.53,0.0,0.0,73.23,4.81
2020-12-10,19.56,54.28,0.0,190.58,56.93,81.76,0.0,11.83,88.11,97.45,9.4,69.7,0.0,235.43,0.0,8.27,51.2,186.65,0.0,19.73,19.16,8.6,54.5,0.0,0.0,73.3,4.81
2020-12-11,19.55,54.9,0.0,190.45,57.2,81.98,0.0,11.88,88.52,97.02,9.39,69.9,0.0,235.11,0.0,8.32,51.68,186.51,0.0,19.72,19.15,8.64,54.6,0.0,0.0,73.25,4.78
2020-12-14,19.54,54.7,0.0,190.37,57.03,81.68,0.0,11.86,88.28,97.03,9.39,69.9,0.0,234.91,0.0,8.28,51.52,186.34,0.0,19.71,19.14,8.62,54.57,0.0,0.0,73.23,4.76
2020-12-15,19.54,54.52,0.0,190.41,56.97,81.87,0.0,11.88,88.43,97.1,9.39,69.82,0.0,234.8,0.0,8.32,51.44,186.47,0.0,19.71,19.14,8.66,54.49,0.0,0.0,73.23,4.77
2020-12-16,19.51,54.72,0.0,189.86,57.09,81.86,0.0,11.87,88.34,97.73,9.37,70.09,0.0,234.53,0.0,8.34,51.54,186.01,0.0,19.68,19.1,8.67,54.57,0.0,0.0,73.1,4.81
2020-12-17,19.52,55.01,0.0,190.0,57.1,81.91,0.0,11.92,88.8,98.39,9.38,70.25,0.0,235.03,0.0,8.41,51.79,186.14,0.0,19.69,19.12,8.72,54.79,0.0,0.0,73.15,4.85
2020-12-18,19.53,55.13,0.0,190.21,57.04,81.97,0.0,11.95,89.04,98.44,9.38,70.21,0.0,235.4,0.0,8.46,51.8,186.29,0.0,19.69,19.12,8.77,54.84,0.0,0.0,73.16,4.88
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,19.63,54.46,0.0,191.02,56.47,81.81,0.0,11.92,88.74,96.53,9.43,70.3,0.0,236.21,0.0,8.25,51.19,187.27,0.0,19.8,19.22,8.68,54.58,0.0,0.0,73.55,4.84
2020-12-22,19.62,55.09,0.0,190.89,56.78,82.17,0.0,12.0,89.3,97.98,9.42,70.56,0.0,236.29,0.0,8.46,51.52,187.03,0.0,19.79,19.2,8.84,54.75,0.0,0.0,73.5,4.92
2020-12-23,19.62,55.01,0.0,190.89,56.67,82.08,0.0,11.96,89.05,97.98,9.42,70.5,0.0,236.03,0.0,8.37,51.45,187.03,0.0,19.79,19.21,8.77,54.73,0.0,0.0,73.5,4.9
2020-12-24,19.55,55.1,0.0,190.51,56.67,81.87,0.0,11.94,88.88,98.73,9.39,70.25,0.0,235.33,0.0,8.46,51.62,186.58,0.0,19.72,19.14,8.8,54.8,0.0,0.0,73.27,4.92
2020-12-28,19.51,55.15,0.0,190.07,56.54,81.45,0.0,11.92,88.71,98.58,9.37,70.09,0.0,234.38,0.0,8.44,51.68,186.14,0.0,19.54,19.09,8.8,54.78,0.0,0.0,73.1,4.92
2020-12-29,19.5,55.01,0.0,189.74,56.61,81.62,0.0,11.95,88.87,98.0,9.36,69.95,0.0,234.27,0.0,8.44,51.61,185.88,0.0,19.41,19.08,8.79,54.66,0.0,0.0,73.05,4.9
2020-12-30,19.47,55.35,0.0,189.66,56.68,82.03,0.0,11.97,89.1,98.25,9.35,70.11,0.0,234.15,0.0,8.47,52.03,185.68,0.0,19.64,19.06,8.87,54.76,0.0,0.0,72.97,4.87
2020-12-31,19.43,55.54,0.0,189.27,56.76,81.79,0.0,11.94,88.88,98.56,9.33,70.03,0.0,234.28,0.0,8.47,52.19,185.35,0.0,19.59,19.02,8.81,54.73,0.0,0.0,72.79,4.88
