DATE,AED,AUD,BDT,BHD,CAD,CHF,CNY,DKK,EUR,GBP,HKD,JPY,KRW,KWD,MYR,NOK,NZD,OMR,PKR,QAR,SAR,SEK,SGD,THB,TRY,USD,ZAR
2022-12-08,21.87,54.49,0.0,213.06,59.55,86.3,0.0,11.5,85.42,99.31,10.45,59.56,0.0,261.73,0.0,8.13,51.66,208.64,0.0,21.82,21.36,7.84,60.03,0.0,0.0,81.95,4.67
2022-12-09,21.85,55.03,0.0,212.93,59.93,86.98,0.0,11.58,86.03,99.86,10.45,59.93,0.0,261.82,0.0,8.2,52.0,208.51,0.0,21.83,21.36,7.91,60.28,0.0,0.0,81.9,4.68
2022-12-12,21.92,55.06,0.0,213.53,59.72,86.99,0.0,11.54,85.73,99.82,10.49,59.69,0.0,262.2,0.0,8.15,52.11,209.09,0.0,21.93,21.41,7.89,60.25,0.0,0.0,82.13,4.63
2022-12-13,21.95,54.94,0.0,213.84,59.94,87.12,0.0,11.58,86.02,100.25,10.51,59.42,0.0,262.56,0.0,8.2,52.06,209.4,0.0,21.92,21.43,7.92,60.36,0.0,0.0,82.25,4.58
2022-12-14,21.94,55.6,0.0,213.71,60.23,87.76,0.0,11.67,86.71,100.93,10.5,60.33,0.0,263.04,0.0,8.35,52.56,209.13,0.0,21.94,21.43,8.0,60.61,0.0,0.0,82.2,4.66
2022-12-15,21.94,55.7,0.0,213.76,60.27,88.07,0.0,11.71,86.98,101.24,10.5,60.32,0.0,262.78,0.0,8.37,52.57,209.32,0.0,21.96,21.43,8.01,60.6,0.0,0.0,82.22,4.68
2022-12-16,21.99,54.79,0.0,214.23,60.07,88.16,0.0,11.73,87.09,99.9,10.52,59.64,0.0,263.3,0.0,8.33,51.99,209.78,0.0,21.98,21.48,7.95,60.38,0.0,0.0,82.4,4.62
2022-12-17,21.96,54.72,0.0,213.98,60.0,88.06,0.0,11.71,86.98,99.82,10.51,59.57,0.0,262.88,0.0,8.32,51.92,209.39,0.0,21.96,21.45,7.94,60.31,0.0,0.0,82.3,4.57
2022-12-19,21.99,54.79,0.0,214.23,59.94,87.65,0.0,11.68,86.76,99.77,10.52,60.14,0.0,263.01,0.0,8.31,52.15,209.78,0.0,21.99,21.47,7.9,60.36,0.0,0.0,82.4,4.58
2022-12-20,21.95,54.41,0.0,213.89,59.83,87.93,0.0,11.67,86.66,99.21,10.5,61.17,0.0,262.87,0.0,8.25,51.7,209.45,0.0,21.99,21.43,7.86,60.37,0.0,0.0,82.27,4.65
2022-12-21,21.98,54.28,0.0,214.15,60.14,87.99,0.0,11.68,86.81,99.57,10.5,61.99,0.0,263.72,0.0,8.28,51.56,209.71,0.0,22.01,21.46,7.85,60.54,0.0,0.0,82.37,4.66
2022-12-22,21.98,54.98,0.0,214.15,60.23,88.37,0.0,11.72,86.97,99.24,10.5,62.14,0.0,263.65,0.0,8.35,51.56,209.71,0.0,22.02,21.46,7.89,60.76,0.0,0.0,82.37,4.7
2022-12-23,21.99,54.58,0.0,214.23,60.09,87.7,0.0,11.69,86.76,98.62,10.49,61.75,0.0,263.54,0.0,8.31,51.29,209.78,0.0,22.02,21.47,7.84,60.63,0.0,0.0,82.4,4.72
2022-12-24,21.99,54.58,0.0,214.23,60.09,87.7,0.0,11.69,86.76,98.62,10.49,61.75,0.0,263.54,0.0,8.31,51.29,209.78,0.0,22.02,21.47,7.84,60.63,0.0,0.0,82.4,4.72
2022-12-25,21.99,54.58,0.0,214.23,60.09,87.7,0.0,11.69,86.76,98.62,10.49,61.75,0.0,263.54,0.0,8.31,51.29,209.78,0.0,22.02,21.47,7.84,60.63,0.0,0.0,82.4,4.72
2022-12-26,21.98,54.65,0.0,214.15,60.18,87.52,0.0,11.7,86.85,98.75,10.48,61.82,0.0,263.26,0.0,8.29,51.23,209.71,0.0,22.03,21.47,7.77,60.56,0.0,0.0,82.37,4.74
2022-12-27,21.97,54.9,0.0,214.02,60.3,87.61,0.0,11.71,86.92,98.81,10.48,61.58,0.0,263.36,0.0,8.31,51.32,209.58,0.0,22.0,21.45,7.81,60.79,0.0,0.0,82.32,4.73
2022-12-28,22.0,54.98,0.0,214.33,60.54,87.88,0.0,11.73,87.05,98.34,10.51,61.04,0.0,263.68,0.0,8.33,51.31,209.88,0.0,21.98,21.49,7.83,60.86,0.0,0.0,82.44,4.67
2022-12-29,22.0,55.06,0.0,214.33,60.28,88.16,0.0,11.71,86.92,98.59,10.51,61.27,0.0,263.78,0.0,8.28,51.77,209.88,0.0,22.03,21.49,7.84,60.74,0.0,0.0,82.44,4.73
2022-12-30,21.98,55.26,0.0,214.12,60.4,88.5,0.0,11.74,87.17,98.61,10.49,61.74,0.0,263.7,0.0,8.27,51.67,209.68,0.0,22.01,21.47,7.83,60.89,0.0,0.0,82.36,4.76
2022-12-31,21.96,55.22,0.0,213.94,60.37,88.44,0.0,11.73,87.1,98.54,10.49,61.7,0.0,263.76,0.0,8.27,51.64,209.39,0.0,22.0,21.46,7.83,60.84,0.0,0.0,82.3,4.74
