DATE,AED,AUD,BDT,BHD,CAD,CHF,CNY,DKK,EUR,GBP,HKD,JPY,KES,KRW,KWD,LKR,MYR,NOK,NZD,OMR,PKR,QAR,RUB,SAR,SEK,SGD,THB,TRY,USD,ZAR
2023-04-30,21.71,53.4,0.0,211.47,59.44,90.18,0.0,11.95,89.03,101.63,10.3,59.35,,0.0,260.14,,0.0,7.61,49.9,206.96,0.0,21.84,,21.26,7.88,60.59,0.0,0.0,81.35,4.36
2023-05-01,21.71,53.4,0.0,211.47,59.44,90.18,0.0,11.95,89.03,101.63,10.3,59.35,,0.0,260.14,,0.0,7.61,49.9,206.96,0.0,21.84,,21.26,7.88,60.59,0.0,0.0,81.35,4.36
2023-05-02,21.71,54.01,0.0,211.49,59.74,89.98,0.0,11.92,88.74,100.94,10.3,58.78,,0.0,260.08,,0.0,7.55,49.98,207.13,0.0,21.87,,21.26,7.85,60.57,0.0,0.0,81.35,4.34
2023-05-03,21.72,53.74,0.0,211.56,59.42,90.56,0.0,11.97,89.14,101.02,10.3,59.48,,0.0,260.34,,0.0,7.5,50.33,206.98,0.0,21.89,,21.27,7.87,60.66,0.0,0.0,81.38,4.32
2023-05-04,21.69,53.79,0.0,211.29,59.42,91.25,0.0,12.01,89.43,101.66,10.29,60.07,,0.0,260.36,,0.0,7.54,50.3,206.9,0.0,21.71,,21.23,7.9,60.85,0.0,0.0,81.27,4.37
2023-05-05,21.69,53.79,0.0,211.29,59.42,91.25,0.0,12.01,89.43,101.66,10.29,60.07,,0.0,260.36,,0.0,7.54,50.3,206.9,0.0,21.71,,21.23,7.9,60.85,0.0,0.0,81.27,4.37
2023-05-06,21.7,54.34,0.0,211.38,60.42,90.42,0.0,11.95,88.93,102.14,10.29,59.94,,0.0,260.04,,0.0,7.65,50.77,206.84,0.0,21.87,,21.25,7.95,61.01,0.0,0.0,81.3,4.33
2023-05-07,21.7,54.34,0.0,211.38,60.42,90.42,0.0,11.95,88.93,102.14,10.29,59.94,,0.0,260.04,,0.0,7.65,50.77,206.84,0.0,21.87,,21.25,7.95,61.01,0.0,0.0,81.3,4.33
2023-05-08,21.71,54.5,0.0,211.5,60.45,90.68,0.0,11.98,89.15,102.24,10.3,59.98,,0.0,260.31,,0.0,7.67,50.84,207.11,0.0,21.88,,21.26,7.97,61.02,0.0,0.0,81.35,4.33
2023-05-09,21.81,54.69,0.0,212.4,60.69,90.87,0.0,11.98,89.08,102.44,10.34,60.19,,0.0,261.13,,0.0,7.72,51.26,208.02,0.0,21.98,,21.36,7.99,61.26,0.0,0.0,81.7,4.35
2023-05-10,21.8,54.75,0.0,212.3,60.64,90.97,0.0,11.96,89.0,102.47,10.36,60.07,,0.0,261.08,,0.0,7.69,51.36,207.9,0.0,21.82,,21.34,7.98,61.18,0.0,0.0,81.66,4.3
2023-05-11,21.77,54.72,0.0,212.04,60.59,90.81,0.0,11.95,88.89,102.3,10.35,60.46,,0.0,260.92,,0.0,7.72,51.54,207.64,0.0,21.91,,21.32,7.93,61.18,0.0,0.0,81.56,4.24
2023-05-12,21.81,54.08,0.0,212.41,60.18,90.72,0.0,11.91,88.59,101.62,10.35,60.34,,0.0,261.18,,0.0,7.61,50.69,208.0,0.0,21.97,,21.36,7.86,60.99,0.0,0.0,81.7,4.17
2023-05-13,21.81,54.08,0.0,212.41,60.18,90.72,0.0,11.91,88.59,101.62,10.35,60.34,,0.0,261.18,,0.0,7.61,50.69,208.0,0.0,21.97,,21.36,7.86,60.99,0.0,0.0,81.7,4.17
2023-05-14,21.81,54.08,0.0,212.41,60.18,90.72,0.0,11.91,88.59,101.62,10.35,60.34,,0.0,261.18,,0.0,7.61,50.69,208.0,0.0,21.97,,21.36,7.86,60.99,0.0,0.0,81.7,4.17
2023-05-15,21.84,53.95,0.0,212.72,60.0,90.35,0.0,11.86,88.23,101.32,10.37,59.81,,0.0,261.13,,0.0,7.62,50.35,208.31,0.0,22.0,,21.38,7.84,60.76,0.0,0.0,81.82,4.19
2023-05-16,21.84,54.21,0.0,212.75,60.38,90.66,0.0,11.88,88.41,101.91,10.38,59.82,,0.0,261.12,,0.0,7.68,50.73,208.33,0.0,22.01,,21.39,7.87,60.9,0.0,0.0,81.83,4.21
2023-05-17,21.86,54.01,0.0,212.93,60.44,90.69,0.0,11.88,88.36,101.63,10.38,59.68,,0.0,261.44,,0.0,7.61,50.77,208.51,0.0,22.0,,21.41,7.83,60.73,0.0,0.0,81.9,4.21
2023-05-18,21.93,53.92,0.0,213.59,60.58,90.41,0.0,11.85,88.18,101.53,10.43,59.26,,0.0,262.1,,0.0,7.53,50.8,209.17,0.0,22.09,,21.47,7.79,60.71,0.0,0.0,82.15,4.14
2023-05-19,21.97,54.11,0.0,213.99,60.65,90.19,0.0,11.83,88.02,101.52,10.46,59.12,,0.0,262.49,,0.0,7.51,50.98,209.55,0.0,22.12,,21.52,7.75,60.69,0.0,0.0,82.31,4.18
2023-05-20,21.99,54.25,0.0,214.25,60.67,90.79,0.0,11.88,88.36,101.92,10.47,59.39,,0.0,262.94,,0.0,7.51,51.37,209.65,0.0,22.14,,21.54,7.78,60.92,0.0,0.0,82.4,4.15
2023-05-21,21.99,54.25,0.0,214.25,60.67,90.79,0.0,11.88,88.36,101.92,10.47,59.39,,0.0,262.94,,0.0,7.51,51.37,209.65,0.0,22.14,,21.54,7.78,60.92,0.0,0.0,82.4,4.15
2023-05-22,21.99,54.29,0.0,214.2,60.69,90.98,0.0,11.9,88.52,102.03,10.47,59.52,,0.0,262.87,,0.0,7.54,51.36,209.76,0.0,22.15,,21.54,7.8,60.95,0.0,0.0,82.39,4.15
2023-05-23,22.0,54.28,0.0,214.33,60.72,90.93,0.0,11.89,88.45,101.84,10.46,59.07,,0.0,262.95,,0.0,7.51,51.4,209.88,0.0,22.17,,21.55,7.76,60.88,0.0,0.0,82.44,4.2
2023-05-24,22.0,53.9,0.0,214.31,60.67,90.72,0.0,11.86,88.19,101.79,10.45,59.24,,0.0,262.95,,0.0,7.49,50.52,209.86,0.0,22.08,,21.55,7.72,60.87,0.0,0.0,82.43,4.21
2023-05-25,21.98,53.19,0.0,214.1,60.15,90.09,0.0,11.8,87.77,100.95,10.45,58.63,,0.0,262.47,,0.0,7.46,49.69,209.65,0.0,22.13,,21.52,7.64,60.54,0.0,0.0,82.35,4.18
2023-05-26,21.97,53.01,0.0,214.05,59.98,90.21,0.0,11.79,87.75,100.88,10.44,58.57,,0.0,262.36,,0.0,7.42,49.52,209.6,0.0,22.12,,21.52,7.58,60.51,0.0,0.0,82.33,4.08
2023-05-27,21.97,53.01,0.0,214.05,59.98,90.21,0.0,11.79,87.75,100.88,10.44,58.57,,0.0,262.36,,0.0,7.42,49.52,209.6,0.0,22.12,,21.52,7.58,60.51,0.0,0.0,82.33,4.08
2023-05-28,21.97,53.01,0.0,214.05,59.98,90.21,0.0,11.79,87.75,100.88,10.44,58.57,,0.0,262.36,,0.0,7.42,49.52,209.6,0.0,22.12,,21.52,7.58,60.51,0.0,0.0,82.33,4.08
2023-05-29,21.94,53.09,0.0,213.68,60.05,90.01,0.0,11.77,87.56,100.83,10.43,58.13,,0.0,261.91,,0.0,7.37,49.31,209.25,0.0,22.1,,21.48,7.56,60.4,0.0,0.0,82.19,4.09
2023-05-30,21.95,53.05,0.0,213.86,60.1,90.19,0.0,11.75,87.43,100.96,10.44,58.35,,0.0,262.09,,0.0,7.35,49.19,209.43,0.0,22.12,,21.5,7.56,60.39,0.0,0.0,82.26,4.09
2023-05-31,21.97,52.88,0.0,214.02,59.99,89.91,0.0,11.75,87.41,101.28,10.44,58.53,,0.0,262.33,,0.0,7.28,49.06,209.58,0.0,22.12,,21.52,7.5,60.43,0.0,0.0,82.32,4.08
2023-06-01,21.91,52.91,0.0,213.45,60.14,89.37,0.0,11.72,87.1,101.46,10.41,58.52,,0.0,261.6,,0.0,7.39,48.93,209.02,0.0,22.07,,21.46,7.54,60.4,0.0,0.0,82.1,4.08
2023-06-02,21.87,53.62,0.0,213.03,60.64,89.79,0.0,11.77,87.54,102.04,10.39,58.73,,0.0,261.2,,0.0,7.39,49.53,208.61,0.0,22.02,,21.42,7.56,60.58,0.0,0.0,81.94,4.1
2023-06-03,21.88,53.65,0.0,213.14,60.7,89.39,0.0,11.72,87.13,101.44,10.39,58.25,,0.0,261.18,,0.0,7.42,49.26,208.57,0.0,22.04,,21.43,7.55,60.36,0.0,0.0,81.98,4.12
2023-06-04,21.88,53.65,0.0,213.14,60.7,89.39,0.0,11.72,87.13,101.44,10.39,58.25,,0.0,261.18,,0.0,7.42,49.26,208.57,0.0,22.04,,21.43,7.55,60.36,0.0,0.0,81.98,4.12
2023-06-05,21.9,53.67,0.0,213.4,60.73,89.45,0.0,11.72,87.2,101.4,10.4,58.26,,0.0,261.5,,0.0,7.41,49.32,208.97,0.0,22.07,,21.45,7.55,60.39,0.0,0.0,82.08,4.12
2023-06-06,21.92,53.81,0.0,213.6,60.81,89.93,0.0,11.75,87.41,101.62,10.41,58.57,,0.0,261.69,,0.0,7.41,49.5,209.17,0.0,22.08,,21.48,7.54,60.54,0.0,0.0,82.16,4.18
2023-06-07,21.92,54.26,0.0,213.6,60.9,89.83,0.0,11.72,87.2,101.46,10.41,58.67,,0.0,261.6,,0.0,7.36,49.45,209.17,0.0,22.07,,21.48,7.47,60.6,0.0,0.0,82.16,4.19
2023-06-08,21.94,54.25,0.0,213.73,61.16,89.64,0.0,11.75,87.42,101.72,10.42,58.45,,0.0,261.86,,0.0,7.42,49.32,209.3,0.0,22.09,,21.49,7.52,60.64,0.0,0.0,82.21,4.22
2023-06-09,21.9,54.45,0.0,213.4,61.02,90.49,0.0,11.81,87.81,102.38,10.41,58.62,,0.0,261.41,,0.0,7.48,49.57,208.97,0.0,22.06,,21.45,7.56,60.75,0.0,0.0,82.08,4.26
2023-06-10,21.9,54.45,0.0,213.4,61.02,90.49,0.0,11.81,87.81,102.38,10.41,58.62,,0.0,261.41,,0.0,7.48,49.57,208.97,0.0,22.06,,21.45,7.56,60.75,0.0,0.0,82.08,4.26
2023-06-11,21.9,54.45,0.0,213.4,61.02,90.49,0.0,11.81,87.81,102.38,10.41,58.62,,0.0,261.41,,0.0,7.48,49.57,208.97,0.0,22.06,,21.45,7.56,60.75,0.0,0.0,82.08,4.26
2023-06-12,21.9,54.76,0.0,213.34,61.09,90.01,0.0,11.75,87.5,102.51,10.4,58.5,,0.0,261.84,,0.0,7.58,49.8,208.91,0.0,22.06,,21.44,7.53,60.7,0.0,0.0,82.05,4.29
2023-06-13,21.89,54.95,0.0,213.25,61.04,89.63,0.0,11.79,87.75,102.14,10.4,58.51,,0.0,261.47,,0.0,7.58,49.86,208.82,0.0,22.04,,21.44,7.56,60.77,0.0,0.0,82.02,4.34
2023-06-14,21.86,54.95,0.0,212.95,61.16,89.74,0.0,11.79,87.75,102.69,10.39,58.16,,0.0,261.18,,0.0,7.65,50.03,208.53,0.0,22.0,,21.41,7.62,60.68,0.0,0.0,81.9,4.31
2023-06-15,21.82,54.93,0.0,212.56,60.86,89.73,0.0,11.79,87.75,102.67,10.38,57.66,,0.0,260.81,,0.0,7.6,50.02,208.15,0.0,21.96,,21.37,7.56,60.46,0.0,0.0,81.75,4.35
2023-06-16,21.77,55.52,0.0,212.14,61.29,90.69,0.0,11.91,88.64,103.61,10.36,57.79,,0.0,260.71,,0.0,7.72,50.42,207.74,0.0,21.94,,21.32,7.64,60.65,0.0,0.0,81.59,4.38
2023-06-17,21.75,55.51,0.0,211.96,61.38,90.42,0.0,11.9,88.52,103.84,10.36,57.16,,0.0,260.31,,0.0,7.66,50.41,207.41,0.0,21.91,,21.31,7.61,60.58,0.0,0.0,81.52,4.39
2023-06-18,21.75,55.51,0.0,211.96,61.38,90.42,0.0,11.9,88.52,103.84,10.36,57.16,,0.0,260.31,,0.0,7.66,50.41,207.41,0.0,21.91,,21.31,7.61,60.58,0.0,0.0,81.52,4.39
2023-06-19,21.76,55.24,0.0,212.01,61.28,90.39,0.0,11.9,88.54,103.87,10.36,57.22,,0.0,260.23,,0.0,7.66,50.22,207.61,0.0,21.93,,21.31,7.61,60.5,0.0,0.0,81.54,4.39
2023-06-20,21.78,55.01,0.0,212.23,61.37,90.29,0.0,11.9,88.52,103.78,10.37,57.26,,0.0,260.49,,0.0,7.58,50.03,207.84,0.0,21.95,,21.33,7.55,60.48,0.0,0.0,81.63,4.39
2023-06-21,21.81,54.91,0.0,212.46,61.44,90.14,0.0,11.9,88.57,103.65,10.38,57.38,,0.0,260.78,,0.0,7.58,49.97,208.07,0.0,21.98,,21.36,7.54,60.46,0.0,0.0,81.72,4.35
2023-06-22,21.76,54.83,0.0,212.01,61.6,90.64,0.0,11.96,88.99,103.46,10.35,57.23,,0.0,260.13,,0.0,7.62,50.18,207.61,0.0,21.92,,21.31,7.62,60.46,0.0,0.0,81.54,4.35
2023-06-23,21.79,54.22,0.0,212.35,61.56,90.28,0.0,11.92,88.68,103.18,10.36,56.8,,0.0,260.5,,0.0,7.56,49.77,207.94,0.0,21.95,,21.34,7.57,60.22,0.0,0.0,81.67,4.31
2023-06-24,21.79,54.22,0.0,212.35,61.56,90.28,0.0,11.92,88.68,103.18,10.36,56.8,,0.0,260.5,,0.0,7.56,49.77,207.94,0.0,21.95,,21.34,7.57,60.22,0.0,0.0,81.67,4.31
2023-06-25,21.79,54.22,0.0,212.35,61.56,90.28,0.0,11.92,88.68,103.18,10.36,56.8,,0.0,260.5,,0.0,7.56,49.77,207.94,0.0,21.95,,21.34,7.57,60.22,0.0,0.0,81.67,4.31
2023-06-26,21.78,54.07,0.0,212.22,61.66,90.33,0.0,11.89,88.38,103.28,10.36,56.61,,0.0,260.19,,0.0,7.51,49.99,207.82,0.0,21.96,,21.33,7.59,60.07,0.0,0.0,81.62,4.28
2023-06-27,21.78,54.07,0.0,212.22,61.66,90.33,0.0,11.89,88.38,103.28,10.36,56.61,,0.0,260.19,,0.0,7.51,49.99,207.82,0.0,21.96,,21.33,7.59,60.07,0.0,0.0,81.62,4.28
2023-06-28,21.77,53.65,0.0,212.17,61.42,90.5,0.0,11.93,88.73,103.25,10.35,56.41,,0.0,260.27,,0.0,7.51,49.53,207.77,0.0,21.91,,21.33,7.56,60.08,0.0,0.0,81.6,4.31
2023-06-29,21.77,53.65,0.0,212.17,61.42,90.5,0.0,11.93,88.73,103.25,10.35,56.41,,0.0,260.27,,0.0,7.51,49.53,207.77,0.0,21.91,,21.33,7.56,60.08,0.0,0.0,81.6,4.31
2023-06-30,21.78,53.58,0.0,212.25,61.25,90.09,0.0,11.85,88.11,102.39,10.35,56.08,,0.0,260.1,,0.0,7.54,49.3,207.84,0.0,21.92,,21.34,7.48,59.88,0.0,0.0,81.63,4.27
2023-07-01,21.8,53.91,0.0,212.4,61.32,90.45,0.0,11.9,88.5,103.16,10.36,56.29,,0.0,260.39,,0.0,7.58,49.62,207.83,0.0,21.96,,21.35,7.51,60.06,0.0,0.0,81.69,4.25
2023-07-02,21.8,53.91,0.0,212.4,61.32,90.45,0.0,11.9,88.5,103.16,10.36,56.29,,0.0,260.39,,0.0,7.58,49.62,207.83,0.0,21.96,,21.35,7.51,60.06,0.0,0.0,81.69,4.25
2023-07-03,21.74,53.75,0.0,211.78,61.14,90.24,0.0,11.86,88.24,102.82,10.33,56.02,,0.0,259.3,,0.0,7.56,49.68,207.38,0.0,21.91,,21.29,7.52,59.95,0.0,0.0,81.45,4.25
2023-07-04,21.75,53.88,0.0,211.96,61.15,90.17,0.0,11.86,88.28,102.82,10.34,56.06,,0.0,259.9,,0.0,7.59,49.8,207.56,0.0,21.92,,21.31,7.49,60.02,0.0,0.0,81.52,4.26
2023-07-05,21.79,54.05,0.0,212.33,61.32,90.22,0.0,11.86,88.18,103.08,10.36,56.19,,0.0,260.47,,0.0,7.62,50.13,207.92,0.0,21.96,,21.34,7.5,60.1,0.0,0.0,81.66,4.28
2023-07-06,21.87,54.04,0.0,213.08,61.26,90.49,0.0,11.86,88.21,103.45,10.41,56.53,,0.0,261.38,,0.0,7.63,50.27,208.66,0.0,22.03,,21.42,7.44,60.21,0.0,0.0,81.95,4.27
2023-07-07,21.95,53.99,0.0,213.86,61.17,90.97,0.0,11.94,88.9,104.07,10.45,56.83,,0.0,262.33,,0.0,7.6,50.29,209.42,0.0,22.11,,21.49,7.48,60.4,0.0,0.0,82.25,4.22
2023-07-08,21.95,53.99,0.0,213.86,61.17,90.97,0.0,11.94,88.9,104.07,10.45,56.83,,0.0,262.33,,0.0,7.6,50.29,209.42,0.0,22.11,,21.49,7.48,60.4,0.0,0.0,82.25,4.22
2023-07-09,21.95,53.99,0.0,213.86,61.17,90.97,0.0,11.94,88.9,104.07,10.45,56.83,,0.0,262.33,,0.0,7.6,50.29,209.42,0.0,22.11,,21.49,7.48,60.4,0.0,0.0,82.25,4.22
2023-07-10,21.95,54.28,0.0,213.86,61.49,91.53,0.0,12.02,89.44,104.73,10.44,57.31,,0.0,262.67,,0.0,7.68,50.41,209.42,0.0,22.12,,21.49,7.55,60.6,0.0,0.0,82.25,4.26
2023-07-11,21.88,54.28,0.0,213.24,61.45,91.93,0.0,12.05,89.71,104.92,10.41,57.92,,0.0,261.97,,0.0,7.8,50.55,208.81,0.0,22.04,,21.43,7.6,60.74,0.0,0.0,82.01,4.28
2023-07-12,21.85,54.57,0.0,212.9,61.63,92.4,0.0,12.05,89.65,105.45,10.39,58.33,,0.0,261.53,,0.0,7.9,50.6,208.48,0.0,22.01,,21.4,7.66,60.85,0.0,0.0,81.88,4.36
2023-07-13,21.77,54.97,0.0,212.09,61.51,93.37,0.0,12.13,90.29,105.54,10.36,58.58,,0.0,260.78,,0.0,8.03,51.18,207.23,0.0,21.94,,21.31,7.83,61.0,0.0,0.0,81.57,4.41
2023-07-14,21.76,55.64,0.0,212.01,61.88,94.25,0.0,12.22,91.03,106.52,10.37,58.99,,0.0,260.8,,0.0,8.16,51.85,207.61,0.0,21.9,,21.3,7.95,61.53,0.0,0.0,81.54,4.46
2023-07-15,21.76,55.64,0.0,212.01,61.88,94.25,0.0,12.22,91.03,106.52,10.37,58.99,,0.0,260.8,,0.0,8.16,51.85,207.61,0.0,21.9,,21.3,7.95,61.53,0.0,0.0,81.54,4.46
2023-07-16,21.76,55.64,0.0,212.01,61.88,94.25,0.0,12.22,91.03,106.52,10.37,58.99,,0.0,260.8,,0.0,8.16,51.85,207.61,0.0,21.9,,21.3,7.95,61.53,0.0,0.0,81.54,4.46
2023-07-17,21.81,55.17,0.0,212.53,61.43,94.1,0.0,12.24,91.13,106.37,10.4,58.64,,0.0,261.4,,0.0,8.08,51.49,208.12,0.0,21.98,,21.36,7.93,61.47,0.0,0.0,81.74,4.42
2023-07-18,21.78,55.2,0.0,212.17,61.48,94.16,0.0,12.25,91.18,106.19,10.37,58.57,,0.0,260.94,,0.0,8.08,51.32,207.77,0.0,21.94,,21.31,7.94,61.42,0.0,0.0,81.6,4.44
2023-07-19,21.8,54.9,0.0,212.43,61.63,94.38,0.0,12.23,91.08,105.75,10.39,58.37,,0.0,261.27,,0.0,8.08,50.73,208.02,0.0,21.96,,21.33,7.95,61.31,0.0,0.0,81.7,4.47
2023-07-20,21.78,55.17,0.0,212.22,61.71,94.46,0.0,12.22,91.0,105.07,10.38,58.3,,0.0,260.72,,0.0,8.13,50.97,207.66,0.0,21.94,,21.33,7.93,61.38,0.0,0.0,81.62,4.48
2023-07-21,21.78,54.52,0.0,212.09,61.55,93.43,0.0,12.12,90.22,104.18,10.37,57.24,,0.0,260.42,,0.0,8.06,50.15,207.8,0.0,21.95,,21.33,7.82,61.04,0.0,0.0,81.62,4.45
2023-07-22,21.78,54.52,0.0,212.09,61.55,93.43,0.0,12.12,90.22,104.18,10.37,57.24,,0.0,260.42,,0.0,8.06,50.15,207.8,0.0,21.95,,21.33,7.82,61.04,0.0,0.0,81.62,4.45
2023-07-23,21.78,54.52,0.0,212.09,61.55,93.43,0.0,12.12,90.22,104.18,10.37,57.24,,0.0,260.42,,0.0,8.06,50.15,207.8,0.0,21.95,,21.33,7.82,61.04,0.0,0.0,81.62,4.45
2023-07-24,21.78,54.39,0.0,212.22,61.36,93.38,0.0,12.11,90.18,104.34,10.37,57.41,,0.0,260.29,,0.0,8.06,49.9,207.66,0.0,21.95,,21.34,7.81,60.99,0.0,0.0,81.62,4.45
2023-07-25,21.7,54.44,0.0,211.47,61.42,92.78,0.0,12.02,89.45,103.76,10.34,57.22,,0.0,259.66,,0.0,8.06,50.09,206.92,0.0,21.85,,21.26,7.79,60.8,0.0,0.0,81.33,4.5
2023-07-26,21.75,54.59,0.0,211.88,61.42,93.44,0.0,12.01,89.42,104.42,10.37,57.47,,0.0,260.27,,0.0,8.03,50.19,207.33,0.0,21.91,,21.28,7.82,60.99,0.0,0.0,81.49,4.54
2023-07-27,21.76,54.94,0.0,211.99,61.48,94.03,0.0,12.08,89.88,105.08,10.39,58.03,,0.0,260.38,,0.0,8.06,50.58,207.43,0.0,21.91,,21.31,7.82,61.29,0.0,0.0,81.53,4.54
2023-07-28,21.84,53.93,0.0,212.82,61.44,93.37,0.0,11.97,89.16,103.98,10.42,58.73,,0.0,261.26,,0.0,7.98,49.96,208.39,0.0,22.01,,21.39,7.74,61.12,0.0,0.0,81.85,4.49
2023-07-29,21.84,53.93,0.0,212.82,61.44,93.37,0.0,11.97,89.16,103.98,10.42,58.73,,0.0,261.26,,0.0,7.98,49.96,208.39,0.0,22.01,,21.39,7.74,61.12,0.0,0.0,81.85,4.49
2023-07-30,21.84,53.93,0.0,212.82,61.44,93.37,0.0,11.97,89.16,103.98,10.42,58.73,,0.0,261.26,,0.0,7.98,49.96,208.39,0.0,22.01,,21.39,7.74,61.12,0.0,0.0,81.85,4.49
2023-07-31,21.83,54.08,0.0,212.74,61.37,93.07,0.0,12.02,89.5,104.55,10.42,57.43,,0.0,261.04,,0.0,7.98,50.15,208.16,0.0,22.0,,21.38,7.73,61.1,0.0,0.0,81.82,4.55
2023-08-01,21.86,54.27,0.0,213.0,61.59,93.08,0.0,12.0,89.36,104.39,10.44,57.12,,0.0,261.32,,0.0,8.03,50.29,208.41,0.0,22.03,,21.4,7.73,61.17,0.0,0.0,81.92,4.48
2023-08-02,21.92,53.49,0.0,213.51,61.34,92.83,0.0,12.04,89.58,104.36,10.46,57.24,,0.0,261.7,,0.0,8.01,49.72,209.08,0.0,22.09,,21.45,7.68,61.03,0.0,0.0,82.12,4.37
2023-08-03,21.96,53.2,0.0,213.99,61.25,92.93,0.0,12.0,89.33,103.97,10.48,57.13,,0.0,262.05,,0.0,7.95,49.54,209.55,0.0,22.12,,21.49,7.64,60.91,0.0,0.0,82.3,4.37
2023-08-04,21.97,53.56,0.0,214.09,61.3,93.34,0.0,12.04,89.58,104.23,10.48,57.46,,0.0,262.42,,0.0,8.02,49.73,209.65,0.0,22.15,,21.5,7.68,61.05,0.0,0.0,82.34,4.32
2023-08-05,21.96,53.53,0.0,213.97,61.16,93.46,0.0,12.08,89.98,104.3,10.47,57.74,,0.0,262.47,,0.0,8.06,49.79,209.39,0.0,22.12,,21.5,7.73,61.07,0.0,0.0,82.3,4.37
2023-08-06,21.96,53.53,0.0,213.97,61.16,93.46,0.0,12.08,89.98,104.3,10.47,57.74,,0.0,262.47,,0.0,8.06,49.79,209.39,0.0,22.12,,21.5,7.73,61.07,0.0,0.0,82.3,4.37
2023-08-07,21.97,53.67,0.0,214.04,61.17,93.27,0.0,12.08,89.88,104.2,10.47,57.62,,0.0,262.5,,0.0,8.08,49.84,209.6,0.0,22.14,,21.51,7.74,61.08,0.0,0.0,82.32,4.37
2023-08-08,21.99,53.43,0.0,214.23,61.17,93.47,0.0,12.07,89.89,104.47,10.48,57.2,,0.0,262.52,,0.0,8.05,49.68,209.8,0.0,21.99,,21.51,7.73,60.96,0.0,0.0,82.4,4.3
2023-08-09,22.0,53.49,0.0,214.33,61.05,93.39,0.0,12.06,89.76,104.47,10.48,57.24,,0.0,262.6,,0.0,7.99,49.66,209.73,0.0,22.16,,21.54,7.66,60.87,0.0,0.0,82.43,4.27
2023-08-10,21.99,53.35,0.0,214.28,61.06,93.16,0.0,12.07,89.82,104.11,10.47,56.97,,0.0,262.5,,0.0,8.03,49.56,209.67,0.0,22.16,,21.51,7.69,60.81,0.0,0.0,82.41,4.26
2023-08-11,21.97,53.14,0.0,214.09,60.87,93.19,0.0,12.06,89.82,103.78,10.47,56.6,,0.0,262.29,,0.0,7.94,49.03,209.5,0.0,22.13,,21.5,7.66,60.67,0.0,0.0,82.34,4.28
2023-08-12,21.97,53.14,0.0,214.09,60.87,93.19,0.0,12.06,89.82,103.78,10.47,56.6,,0.0,262.29,,0.0,7.94,49.03,209.5,0.0,22.13,,21.5,7.66,60.67,0.0,0.0,82.34,4.28
2023-08-13,21.97,53.14,0.0,214.09,60.87,93.19,0.0,12.06,89.82,103.78,10.47,56.6,,0.0,262.29,,0.0,7.94,49.03,209.5,0.0,22.13,,21.5,7.66,60.67,0.0,0.0,82.34,4.28
2023-08-14,22.05,52.87,0.0,214.82,60.97,93.29,0.0,12.05,89.67,104.05,10.5,56.7,,0.0,263.25,,0.0,7.86,48.78,210.22,0.0,22.22,,21.59,7.57,60.63,0.0,0.0,82.62,4.25
2023-08-15,22.05,52.87,0.0,214.82,60.97,93.29,0.0,12.05,89.67,104.05,10.5,56.7,,0.0,263.25,,0.0,7.86,48.78,210.22,0.0,22.22,,21.59,7.57,60.63,0.0,0.0,82.62,4.25
2023-08-16,22.05,52.87,0.0,214.82,60.97,93.29,0.0,12.05,89.67,104.05,10.5,56.7,,0.0,263.25,,0.0,7.86,48.78,210.22,0.0,22.22,,21.59,7.57,60.63,0.0,0.0,82.62,4.25
2023-08-17,22.04,52.16,0.0,214.8,60.66,93.01,0.0,11.97,89.11,104.39,10.48,56.11,,0.0,262.93,,0.0,7.72,48.4,210.31,0.0,22.2,,21.59,7.52,60.28,0.0,0.0,82.6,4.22
2023-08-18,22.05,52.38,0.0,214.85,60.64,93.3,0.0,12.0,89.31,104.76,10.49,56.54,,0.0,263.07,,0.0,7.78,48.58,210.39,0.0,22.21,,21.6,7.53,60.55,0.0,0.0,82.63,4.24
2023-08-19,22.07,52.38,0.0,215.04,60.65,92.96,0.0,11.99,89.22,104.64,10.49,56.57,,0.0,263.19,,0.0,7.74,48.54,210.39,0.0,22.21,,21.62,7.51,60.6,0.0,0.0,82.7,4.27
2023-08-20,22.07,52.38,0.0,215.04,60.65,92.96,0.0,11.99,89.22,104.64,10.49,56.57,,0.0,263.19,,0.0,7.74,48.54,210.39,0.0,22.21,,21.62,7.51,60.6,0.0,0.0,82.7,4.27
2023-08-21,22.06,52.39,0.0,214.9,60.65,92.85,0.0,11.99,89.29,104.62,10.48,56.52,,0.0,263.18,,0.0,7.73,48.47,210.44,0.0,22.22,,21.6,7.49,60.52,0.0,0.0,82.65,4.26
2023-08-22,22.06,52.57,0.0,214.97,60.69,93.4,0.0,12.04,89.6,104.98,10.49,56.36,,0.0,263.02,,0.0,7.77,48.69,210.49,0.0,22.22,,21.59,7.52,60.65,0.0,0.0,82.67,4.27
2023-08-23,21.99,52.36,0.0,214.23,60.36,92.78,0.0,11.89,88.49,103.61,10.44,56.35,,0.0,261.81,,0.0,7.67,48.49,209.8,0.0,22.16,,21.53,7.46,60.34,0.0,0.0,82.4,4.32
2023-08-24,21.9,52.68,0.0,213.38,60.34,92.78,0.0,11.89,88.54,103.72,10.4,56.28,,0.0,261.03,,0.0,7.72,48.58,208.96,0.0,22.06,,21.45,7.48,60.38,0.0,0.0,82.07,4.35
