DATE,AED,AUD,BDT,BHD,CAD,CHF,CNY,DKK,EUR,GBP,HKD,JPY,KES,KRW,KWD,LKR,MYR,NOK,NZD,OMR,PKR,QAR,RUB,SAR,SEK,SGD,THB,TRY,USD,ZAR
2024-01-01,22.09,55.7,0.0,208.16,62.07,97.47,0.0,12.21,90.73,104.74,10.57,58.36,0.0,0.0,263.68,0.25,0.0,8.09,51.67,203.44,0.0,22.28,0.0,21.64,8.17,62.36,0.0,0.0,82.78,4.43
2024-01-02,22.11,55.8,0.0,208.48,62.16,97.26,0.0,12.21,90.71,104.73,10.57,58.2,0.0,0.0,263.94,0.25,0.0,8.11,51.56,210.48,0.0,22.3,0.0,21.66,8.18,62.3,0.0,0.0,82.86,4.43
2024-01-03,22.13,55.42,0.0,215.57,61.82,96.45,0.0,12.08,90.03,104.08,10.55,57.81,0.0,0.0,264.24,0.25,0.0,7.95,51.44,211.09,0.0,22.3,0.0,21.67,8.06,62.12,0.0,0.0,82.91,4.34
2024-01-04,22.11,55.26,0.0,213.89,61.81,96.68,0.0,12.13,90.21,104.75,10.58,57.28,0.0,0.0,263.76,0.25,0.0,8.03,51.26,210.44,0.0,22.3,0.0,21.63,8.08,62.06,0.0,0.0,82.84,4.36
2024-01-05,22.11,54.89,0.0,213.9,61.65,96.56,0.0,12.11,90.02,104.42,10.57,56.87,0.0,0.0,263.62,0.25,0.0,8.03,50.97,210.23,0.0,22.3,0.0,21.63,8.09,61.92,0.0,0.0,82.84,4.34
2024-01-06,22.08,55.0,0.0,213.62,61.52,96.5,0.0,12.09,90.03,104.66,10.56,56.91,0.0,0.0,263.34,0.25,0.0,7.93,50.84,209.97,0.0,22.27,0.0,21.6,8.05,61.81,0.0,0.0,82.74,4.33
2024-01-07,22.08,55.0,0.0,213.62,61.52,96.5,0.0,12.09,90.03,104.66,10.56,56.91,0.0,0.0,263.34,0.25,0.0,7.93,50.84,209.97,0.0,22.27,0.0,21.6,8.05,61.81,0.0,0.0,82.74,4.33
2024-01-08,22.07,54.89,0.0,208.98,61.53,96.28,0.0,12.08,89.84,104.49,10.56,56.98,0.0,0.0,263.25,0.25,0.0,7.99,51.02,210.1,0.0,22.26,0.0,21.62,8.03,61.84,0.0,0.0,82.71,4.33
2024-01-09,22.06,55.01,0.0,213.47,61.59,96.75,0.0,12.11,90.01,104.85,10.55,57.27,0.0,0.0,263.23,0.25,0.0,7.97,51.15,209.81,0.0,22.24,0.0,21.59,8.07,61.91,0.0,0.0,82.66,4.36
2024-01-10,22.08,54.87,0.0,213.63,61.49,96.24,0.0,12.09,89.85,104.5,10.55,56.85,0.0,0.0,263.36,0.25,0.0,7.98,51.04,209.98,0.0,22.26,0.0,21.6,8.06,61.79,0.0,0.0,82.74,4.34
2024-01-11,22.06,55.04,0.0,214.93,61.5,96.44,0.0,12.1,90.13,104.92,10.51,56.59,0.0,0.0,263.54,0.25,0.0,7.96,51.24,210.47,0.0,22.22,0.0,21.61,8.06,61.82,0.0,0.0,82.66,4.34
2024-01-12,22.06,54.84,0.0,213.52,61.47,96.22,0.0,12.13,90.17,105.01,10.54,56.74,0.0,0.0,263.34,0.25,0.0,8.02,51.07,209.83,0.0,22.25,0.0,21.59,8.05,61.81,0.0,0.0,82.68,4.36
2024-01-13,22.06,54.84,0.0,213.52,61.47,96.22,0.0,12.13,90.17,105.01,10.54,56.74,0.0,0.0,263.34,0.25,0.0,8.02,51.07,209.83,0.0,22.25,0.0,21.59,8.05,61.81,0.0,0.0,82.68,4.36
2024-01-14,22.06,54.84,0.0,213.52,61.47,96.22,0.0,12.13,90.17,105.01,10.54,56.74,0.0,0.0,263.34,0.25,0.0,8.02,51.07,209.83,0.0,22.25,0.0,21.59,8.05,61.81,0.0,0.0,82.68,4.36
2024-01-15,22.0,54.49,0.0,207.75,61.15,95.72,0.0,12.06,89.63,104.35,10.51,56.51,0.0,0.0,262.53,0.25,0.0,7.99,50.71,209.38,0.0,22.19,0.0,21.54,7.99,61.53,0.0,0.0,82.43,4.33
2024-01-16,22.03,54.05,0.0,213.15,60.94,95.44,0.0,12.05,89.57,104.1,10.52,56.24,0.0,0.0,262.87,0.25,0.0,7.92,50.32,209.49,0.0,22.22,0.0,21.55,7.95,61.42,0.0,0.0,82.55,4.31
2024-01-17,22.08,53.75,0.0,213.59,60.95,95.1,0.0,12.01,89.28,103.77,10.54,55.85,0.0,0.0,263.12,0.25,0.0,7.88,50.12,209.94,0.0,22.27,0.0,21.6,7.89,61.21,0.0,0.0,82.73,4.26
2024-01-18,22.08,53.75,0.0,213.59,60.95,95.1,0.0,12.01,89.28,103.77,10.54,55.85,0.0,0.0,263.12,0.25,0.0,7.88,50.12,209.94,0.0,22.27,0.0,21.6,7.89,61.21,0.0,0.0,82.73,4.26
2024-01-19,22.08,53.85,0.0,213.67,61.02,94.49,0.0,12.04,89.46,104.56,10.55,55.54,0.0,0.0,263.12,0.25,0.0,7.85,49.91,210.0,0.0,22.27,0.0,21.6,7.88,61.32,0.0,0.0,82.75,4.29
2024-01-20,22.07,53.93,0.0,213.51,61.06,94.38,0.0,12.04,89.61,104.41,10.54,55.53,0.0,0.0,262.9,0.25,0.0,7.82,50.0,209.83,0.0,22.25,0.0,21.59,7.88,61.3,0.0,0.0,82.68,4.24
2024-01-21,22.07,53.93,0.0,213.51,61.06,94.38,0.0,12.04,89.61,104.41,10.54,55.53,0.0,0.0,262.9,0.25,0.0,7.82,50.0,209.83,0.0,22.25,0.0,21.59,7.88,61.3,0.0,0.0,82.68,4.24
2024-01-22,22.07,53.93,0.0,213.51,61.06,94.38,0.0,12.04,89.61,104.41,10.54,55.53,0.0,0.0,262.9,0.25,0.0,7.82,50.0,209.83,0.0,22.25,0.0,21.59,7.88,61.3,0.0,0.0,82.68,4.24
2024-01-23,22.08,54.07,0.0,213.62,61.14,94.79,0.0,12.06,89.67,104.82,10.54,55.94,0.0,0.0,263.23,0.25,0.0,7.88,49.97,210.15,0.0,22.27,0.0,21.6,7.92,61.5,0.0,0.0,82.73,4.25
2024-01-24,22.09,54.02,0.0,213.7,61.21,94.82,0.0,12.05,89.6,105.02,10.55,55.81,0.0,0.0,263.33,0.25,0.0,7.9,50.16,210.0,0.0,22.27,0.0,21.61,7.92,61.5,0.0,0.0,82.75,4.31
2024-01-25,22.08,53.76,0.0,213.62,60.86,94.88,0.0,12.03,89.37,104.56,10.55,55.74,0.0,0.0,263.2,0.25,0.0,7.88,49.91,209.95,0.0,22.27,0.0,21.6,7.9,61.4,0.0,0.0,82.73,4.29
2024-01-26,22.08,53.76,0.0,213.62,60.86,94.88,0.0,12.03,89.37,104.56,10.55,55.74,0.0,0.0,263.2,0.25,0.0,7.88,49.91,209.95,0.0,22.27,0.0,21.6,7.9,61.4,0.0,0.0,82.73,4.29
2024-01-27,22.08,53.76,0.0,213.62,60.86,94.88,0.0,12.03,89.37,104.56,10.55,55.74,0.0,0.0,263.2,0.25,0.0,7.88,49.91,209.95,0.0,22.27,0.0,21.6,7.9,61.4,0.0,0.0,82.73,4.29
2024-01-28,22.08,53.76,0.0,213.62,60.86,94.88,0.0,12.03,89.37,104.56,10.55,55.74,0.0,0.0,263.2,0.25,0.0,7.88,49.91,209.95,0.0,22.27,0.0,21.6,7.9,61.4,0.0,0.0,82.73,4.29
2024-01-29,22.08,53.89,0.0,208.0,61.15,94.99,0.0,11.99,89.1,104.45,10.55,55.56,0.0,0.0,263.27,0.25,0.0,7.91,49.8,210.17,0.0,22.27,0.0,21.63,7.89,61.35,0.0,0.0,82.74,4.31
2024-01-30,22.08,54.07,0.0,213.64,61.36,95.17,0.0,11.98,89.0,104.54,10.56,55.84,0.0,0.0,263.25,0.26,0.0,7.92,50.15,209.96,0.0,22.27,0.0,21.6,7.92,61.44,0.0,0.0,82.74,4.31
2024-01-31,22.07,53.72,0.0,213.55,61.3,94.99,0.0,11.96,88.87,104.23,10.55,55.72,0.0,0.0,263.12,0.26,0.0,7.87,49.97,209.92,0.0,22.26,0.0,21.6,7.9,61.32,0.0,0.0,82.72,4.3
2024-02-01,22.05,53.66,0.0,213.36,61.19,94.93,0.0,11.94,88.73,104.21,10.54,56.04,0.0,0.0,263.01,0.26,0.0,7.85,50.06,209.69,0.0,22.24,0.0,21.58,7.93,61.33,0.0,0.0,82.63,4.34
2024-02-02,22.02,53.78,0.0,213.03,61.35,95.43,0.0,11.99,89.12,104.56,10.52,56.1,0.0,0.0,262.65,0.25,0.0,7.89,50.15,209.41,0.0,22.21,0.0,21.55,7.92,61.42,0.0,0.0,82.52,4.35
2024-02-03,22.04,53.24,0.0,213.25,60.95,94.41,0.0,11.91,88.63,103.72,10.53,55.39,0.0,0.0,262.84,0.26,0.0,7.69,49.44,209.6,0.0,22.23,0.0,21.57,7.64,61.09,0.0,0.0,82.6,4.28
2024-02-04,22.04,53.24,0.0,213.25,60.95,94.41,0.0,11.91,88.63,103.72,10.53,55.39,0.0,0.0,262.84,0.26,0.0,7.69,49.44,209.6,0.0,22.23,0.0,21.57,7.64,61.09,0.0,0.0,82.6,4.28
2024-02-05,22.05,53.13,0.0,206.3,60.98,94.41,0.0,11.91,88.45,103.55,10.53,55.4,0.0,0.0,262.97,0.25,0.0,7.75,49.53,209.92,0.0,22.24,0.0,21.6,7.84,61.13,0.0,0.0,82.64,4.27
2024-02-06,22.05,53.14,0.0,213.38,60.79,94.12,0.0,11.86,88.19,103.05,10.53,55.32,0.0,0.0,262.78,0.26,0.0,7.71,49.52,209.7,0.0,22.24,0.0,21.58,7.78,61.05,0.0,0.0,82.64,4.25
2024-02-07,22.05,53.4,0.0,213.44,60.98,94.22,0.0,11.88,88.33,103.57,10.53,55.61,0.0,0.0,262.79,0.26,0.0,7.8,49.88,209.72,0.0,22.24,0.0,21.68,7.86,61.22,0.0,0.0,82.64,4.3
2024-02-08,22.03,53.28,0.0,213.21,61.04,93.79,0.0,11.9,88.42,103.69,10.52,55.39,0.0,0.0,262.46,0.26,0.0,7.79,49.89,209.51,0.0,22.22,0.0,21.66,7.86,61.11,0.0,0.0,82.56,4.28
2024-02-09,22.03,53.0,0.0,213.21,61.0,93.67,0.0,11.89,88.33,103.55,10.52,55.01,0.0,0.0,262.41,0.26,0.0,7.75,49.97,209.52,0.0,22.22,0.0,21.67,7.87,60.98,0.0,0.0,82.57,4.27
2024-02-10,22.03,53.0,0.0,213.21,61.0,93.67,0.0,11.89,88.33,103.55,10.52,55.01,0.0,0.0,262.41,0.26,0.0,7.75,49.97,209.52,0.0,22.22,0.0,21.67,7.87,60.98,0.0,0.0,82.57,4.27
2024-02-11,22.03,53.0,0.0,213.21,61.0,93.67,0.0,11.89,88.33,103.55,10.52,55.01,0.0,0.0,262.41,0.26,0.0,7.75,49.97,209.52,0.0,22.22,0.0,21.67,7.87,60.98,0.0,0.0,82.57,4.27
2024-02-12,22.05,53.21,0.0,208.68,61.03,93.64,0.0,11.92,88.54,103.72,10.53,55.09,0.0,0.0,262.66,0.26,0.0,7.82,50.02,203.91,0.0,22.24,0.0,21.7,7.88,61.08,0.0,0.0,82.63,4.25
2024-02-13,22.04,53.21,0.0,213.26,61.02,93.4,0.0,11.88,88.25,103.55,10.53,54.97,0.0,0.0,262.53,0.26,0.0,7.84,49.73,209.58,0.0,22.22,0.0,21.67,7.91,61.0,0.0,0.0,82.59,4.27
2024-02-14,22.07,52.79,0.0,213.52,60.63,92.48,0.0,11.84,87.95,103.54,10.54,54.66,0.0,0.0,262.67,0.26,0.0,7.73,49.56,209.86,0.0,22.25,0.0,21.7,7.79,60.87,0.0,0.0,82.7,4.24
2024-02-15,22.04,52.94,0.0,213.27,60.65,92.49,0.0,11.84,87.99,103.17,10.53,54.68,0.0,0.0,262.3,0.26,0.0,7.78,49.63,209.61,0.0,22.23,0.0,21.67,7.83,60.94,0.0,0.0,82.6,4.25
2024-02-16,22.05,53.21,0.0,213.35,60.94,92.99,0.0,11.88,88.31,103.33,10.53,54.72,0.0,0.0,262.6,0.26,0.0,7.8,49.74,209.68,0.0,22.24,0.0,21.68,7.86,61.01,0.0,0.0,82.63,4.27
2024-02-17,22.05,52.68,0.0,214.11,60.48,92.99,0.0,11.9,88.38,103.48,10.53,54.72,0.0,262.55,0.0,0.26,0.0,7.82,49.98,210.41,0.0,22.23,0.0,21.68,7.82,60.7,0.0,0.0,82.61,4.19
2024-02-18,22.05,52.68,0.0,214.11,60.48,92.99,0.0,11.9,88.38,103.48,10.53,54.72,0.0,262.55,0.0,0.26,0.0,7.82,49.98,210.41,0.0,22.23,0.0,21.68,7.82,60.7,0.0,0.0,82.61,4.19
2024-02-19,22.05,52.68,0.0,214.11,60.48,92.99,0.0,11.9,88.38,103.48,10.53,54.72,0.0,262.55,0.0,0.26,0.0,7.82,49.98,210.41,0.0,22.23,0.0,21.68,7.82,60.7,0.0,0.0,82.61,4.19
2024-02-20,22.05,53.37,0.0,214.83,60.79,92.77,0.0,11.87,88.31,103.35,10.49,54.68,0.0,0.0,262.91,0.26,0.0,7.83,50.27,210.36,0.0,22.2,0.0,21.6,7.9,61.01,0.0,0.0,82.62,4.27
2024-02-21,22.02,53.58,0.0,213.02,60.74,92.87,0.0,11.93,88.61,103.62,10.52,54.76,0.0,0.0,262.41,0.0,0.0,7.86,50.44,209.38,0.0,22.21,0.0,21.65,7.95,61.08,0.0,0.0,82.51,4.28
2024-02-22,22.03,53.44,0.0,213.23,60.87,93.11,0.0,11.94,88.71,103.68,10.52,54.61,0.0,0.0,262.54,0.0,0.0,7.85,50.42,209.48,0.0,22.21,0.0,21.66,7.94,61.09,0.0,0.0,82.54,4.27
2024-02-23,22.0,53.55,0.0,213.0,60.81,92.84,0.0,11.93,88.64,103.78,10.51,54.52,0.0,0.0,262.24,0.26,0.0,7.83,50.51,209.25,0.0,22.19,0.0,21.64,7.97,61.07,0.0,0.0,82.46,4.22
2024-02-24,22.0,53.55,0.0,213.0,60.81,92.84,0.0,11.93,88.64,103.78,10.51,54.52,0.0,0.0,262.24,0.26,0.0,7.83,50.51,209.25,0.0,22.19,0.0,21.64,7.97,61.07,0.0,0.0,82.46,4.22
2024-02-25,22.0,53.55,0.0,213.0,60.81,92.84,0.0,11.93,88.64,103.78,10.51,54.52,0.0,0.0,262.24,0.26,0.0,7.83,50.51,209.25,0.0,22.19,0.0,21.64,7.97,61.07,0.0,0.0,82.46,4.22
2024-02-26,22.01,53.43,0.0,207.78,60.7,92.77,0.0,11.93,88.62,103.8,10.51,54.54,0.0,0.0,262.37,0.26,0.0,7.79,50.27,209.54,0.0,22.2,0.0,21.67,7.96,61.01,0.0,0.0,82.49,4.18
2024-02-27,22.01,53.26,0.0,213.05,60.72,92.93,0.0,11.96,88.89,103.94,10.51,54.53,0.0,0.0,262.35,0.26,0.0,7.82,50.16,209.31,0.0,22.2,0.0,21.64,8.0,61.01,0.0,0.0,82.48,4.18
2024-02-28,22.01,53.19,0.0,213.01,60.56,92.97,0.0,11.95,88.76,103.9,10.51,54.56,0.0,0.0,262.43,0.26,0.0,7.8,49.75,209.36,0.0,22.21,0.0,21.65,7.97,60.99,0.0,0.0,82.5,4.23
2024-02-29,22.01,53.11,0.0,213.02,60.44,93.08,0.0,11.95,88.76,103.85,10.51,54.78,0.0,0.0,262.48,0.26,0.0,7.77,49.72,209.34,0.0,22.2,0.0,21.64,7.96,61.0,0.0,0.0,82.49,4.2
2024-03-01,22.01,53.07,0.0,212.94,60.47,92.49,0.0,11.93,88.6,103.55,10.5,54.58,0.0,0.0,262.3,0.26,0.0,7.76,49.65,209.29,0.0,22.19,0.0,21.64,7.94,60.95,0.0,0.0,82.47,4.22
2024-03-02,22.0,53.25,0.0,212.91,60.36,92.42,0.0,11.94,88.86,103.73,10.5,54.66,0.0,0.0,262.19,0.26,0.0,7.69,49.7,209.43,0.0,22.19,0.0,21.63,7.84,60.95,0.0,0.0,82.45,4.19
2024-03-03,22.0,53.25,0.0,212.91,60.36,92.42,0.0,11.94,88.86,103.73,10.5,54.66,0.0,0.0,262.19,0.26,0.0,7.69,49.7,209.43,0.0,22.19,0.0,21.63,7.84,60.95,0.0,0.0,82.45,4.19
2024-03-04,22.0,53.16,0.0,208.26,60.48,92.61,0.0,11.95,88.78,103.8,10.5,54.64,0.0,0.0,262.22,0.26,0.0,7.82,49.68,209.46,0.0,22.19,0.0,21.66,7.97,61.01,0.0,0.0,82.46,4.23
2024-03-05,22.01,53.02,0.0,213.1,60.42,92.41,0.0,11.97,88.91,104.04,10.51,54.55,0.0,0.0,262.51,0.26,0.0,7.77,49.64,209.36,0.0,22.2,0.0,21.65,7.92,61.07,0.0,0.0,82.5,4.24
2024-03-06,22.02,53.19,0.0,212.86,60.4,92.54,0.0,11.98,89.01,104.28,10.51,54.97,0.0,0.0,262.55,0.26,0.0,7.79,49.7,209.11,0.0,22.2,0.0,21.65,7.93,61.19,0.0,0.0,82.51,4.28
2024-03-07,22.0,53.57,0.0,212.91,60.64,92.66,0.0,12.0,89.21,104.3,10.5,55.14,0.0,0.0,262.35,0.26,0.0,7.84,49.96,209.37,0.0,22.18,0.0,21.62,7.99,61.26,0.0,0.0,82.42,4.29
2024-03-08,22.0,53.57,0.0,212.91,60.64,92.66,0.0,12.0,89.21,104.3,10.5,55.14,0.0,0.0,262.35,0.26,0.0,7.84,49.96,209.37,0.0,22.18,0.0,21.62,7.99,61.26,0.0,0.0,82.42,4.29
2024-03-09,22.0,53.57,0.0,212.91,60.64,92.66,0.0,12.0,89.21,104.3,10.5,55.14,0.0,0.0,262.35,0.26,0.0,7.84,49.96,209.37,0.0,22.18,0.0,21.62,7.99,61.26,0.0,0.0,82.42,4.29
2024-03-10,22.0,53.57,0.0,212.91,60.64,92.66,0.0,12.0,89.21,104.3,10.5,55.14,0.0,0.0,262.35,0.26,0.0,7.84,49.96,209.37,0.0,22.18,0.0,21.62,7.99,61.26,0.0,0.0,82.42,4.29
2024-03-11,21.97,53.83,0.0,207.66,60.7,93.01,0.0,12.04,89.46,105.17,10.49,55.72,0.0,0.0,262.4,0.26,0.0,7.87,50.2,203.03,0.0,22.15,0.0,21.62,8.03,61.48,0.0,0.0,82.32,4.29
2024-03-12,21.97,53.87,0.0,212.6,60.76,93.05,0.0,12.03,89.43,104.93,10.49,55.59,0.0,0.0,262.32,0.26,0.0,7.86,50.21,208.94,0.0,22.16,0.0,21.6,8.03,61.52,0.0,0.0,82.33,4.31
2024-03-13,21.99,53.9,0.0,212.85,60.75,93.13,0.0,12.04,89.47,104.86,10.5,55.67,0.0,0.0,262.68,0.26,0.0,7.82,50.17,209.36,0.0,22.18,0.0,21.62,8.04,61.55,0.0,0.0,82.42,4.33
2024-03-14,22.0,53.91,0.0,212.88,60.83,92.99,0.0,12.05,89.6,104.86,10.51,55.49,0.0,0.0,262.69,0.26,0.0,7.84,50.16,209.22,0.0,22.19,0.0,21.63,8.03,61.5,0.0,0.0,82.44,4.34
2024-03-15,22.03,53.57,0.0,213.19,60.64,92.53,0.0,12.0,89.17,104.51,10.52,55.34,0.0,0.0,262.95,0.26,0.0,7.77,49.73,209.5,0.0,22.22,0.0,21.66,7.95,61.38,0.0,0.0,82.55,4.31
2024-03-16,22.02,53.49,0.0,213.02,60.84,92.45,0.0,12.0,89.26,104.39,10.51,55.07,0.0,0.0,262.66,0.26,0.0,7.75,49.55,209.34,0.0,22.2,0.0,21.64,7.94,61.32,0.0,0.0,82.49,4.3
2024-03-17,22.02,53.49,0.0,213.02,60.84,92.45,0.0,12.0,89.26,104.39,10.51,55.07,0.0,0.0,262.66,0.26,0.0,7.75,49.55,209.34,0.0,22.2,0.0,21.64,7.94,61.32,0.0,0.0,82.49,4.3
2024-03-18,22.0,53.51,0.0,207.8,60.58,92.59,0.0,12.0,89.17,104.39,10.51,55.05,0.0,0.0,262.53,0.26,0.0,7.75,49.65,209.44,0.0,22.19,0.0,21.66,7.94,61.28,0.0,0.0,82.45,4.3
2024-03-19,22.03,53.22,0.0,213.18,60.55,92.1,0.0,11.98,89.08,104.33,10.52,54.68,0.0,0.0,262.75,0.27,0.0,7.71,49.38,209.46,0.0,22.22,0.0,21.66,7.88,61.19,0.0,0.0,82.54,4.26
2024-03-20,22.05,53.4,0.0,213.35,60.53,92.18,0.0,11.99,89.16,104.47,10.53,54.34,0.0,0.0,263.21,0.27,0.0,7.75,49.39,209.64,0.0,22.23,0.0,21.7,7.9,61.2,0.0,0.0,82.61,4.28
2024-03-21,22.07,54.15,0.0,213.45,61.04,92.64,0.0,12.08,89.78,105.17,10.54,54.67,0.0,0.0,263.29,0.27,0.0,7.82,49.8,209.78,0.0,22.25,0.0,21.69,7.95,61.49,0.0,0.0,82.68,4.34
2024-03-22,22.12,53.52,0.0,214.08,60.78,91.39,0.0,12.0,89.19,104.1,10.57,54.43,0.0,0.0,263.86,0.27,0.0,7.72,49.23,210.32,0.0,22.3,0.0,21.75,7.86,61.21,0.0,0.0,82.88,4.29
2024-03-23,22.12,53.52,0.0,214.08,60.78,91.39,0.0,12.0,89.19,104.1,10.57,54.43,0.0,0.0,263.86,0.27,0.0,7.72,49.23,210.32,0.0,22.3,0.0,21.75,7.86,61.21,0.0,0.0,82.88,4.29
2024-03-24,22.12,53.52,0.0,214.08,60.78,91.39,0.0,12.0,89.19,104.1,10.57,54.43,0.0,0.0,263.86,0.27,0.0,7.72,49.23,210.32,0.0,22.3,0.0,21.75,7.86,61.21,0.0,0.0,82.88,4.29
2024-03-25,22.12,53.52,0.0,214.08,60.78,91.39,0.0,12.0,89.19,104.1,10.57,54.43,0.0,0.0,263.86,0.27,0.0,7.72,49.23,210.32,0.0,22.3,0.0,21.75,7.86,61.21,0.0,0.0,82.88,4.29
2024-03-26,22.14,53.64,0.0,214.22,60.73,91.4,0.0,12.02,89.3,104.23,10.57,54.53,0.0,0.0,263.9,0.27,0.0,7.73,49.21,210.5,0.0,22.33,0.0,21.77,7.83,61.34,0.0,0.0,82.95,4.3
2024-03-27,22.13,53.42,0.0,214.14,60.66,91.0,0.0,11.99,89.16,104.0,10.57,54.4,0.0,0.0,263.82,0.27,0.0,7.68,49.05,210.45,0.0,22.32,0.0,21.76,7.8,61.18,0.0,0.0,82.93,4.28
2024-03-28,22.13,53.6,0.0,214.15,60.76,90.88,0.0,11.99,89.13,104.15,10.56,54.53,0.0,0.0,263.87,0.27,0.0,7.67,49.13,210.44,0.0,22.32,0.0,21.76,7.79,61.21,0.0,0.0,82.93,4.29
2024-03-29,22.13,53.6,0.0,214.15,60.76,90.88,0.0,11.99,89.13,104.15,10.56,54.53,0.0,0.0,263.87,0.27,0.0,7.67,49.13,210.44,0.0,22.32,0.0,21.76,7.79,61.21,0.0,0.0,82.93,4.29
2024-03-30,22.14,53.44,0.0,215.7,60.91,91.17,0.0,11.96,88.96,104.1,10.56,54.54,0.0,0.0,264.08,0.27,0.0,7.68,48.85,204.35,0.0,22.32,0.0,21.76,7.76,61.12,0.0,0.0,82.95,4.28
2024-04-01,22.14,53.44,0.0,215.7,60.91,91.17,0.0,11.96,88.96,104.1,10.56,54.54,0.0,0.0,264.08,0.27,0.0,7.68,48.85,204.35,0.0,22.32,0.0,21.76,7.76,61.12,0.0,0.0,82.95,4.28
2024-04-02,22.14,53.25,0.0,213.17,60.78,90.82,0.0,11.89,88.42,103.44,10.57,54.41,0.0,0.0,263.97,0.27,0.0,7.55,48.74,209.51,0.0,22.33,0.0,21.79,7.66,60.99,0.0,0.0,82.97,4.3
2024-04-03,22.15,53.47,0.0,214.26,60.82,90.59,0.0,11.94,88.79,103.75,10.57,54.48,0.0,0.0,263.96,0.27,0.0,7.64,48.91,210.55,0.0,22.33,0.0,21.77,7.71,61.07,0.0,0.0,82.97,4.33
2024-04-04,22.16,53.98,0.0,214.38,61.08,91.14,0.0,12.02,89.38,104.4,10.57,54.46,0.0,0.0,264.12,0.27,0.0,7.73,49.37,210.71,0.0,22.34,0.0,21.78,7.78,61.24,0.0,0.0,83.03,4.35
2024-04-05,22.16,53.89,0.0,214.38,60.84,91.26,0.0,12.01,89.28,104.22,10.57,54.64,0.0,0.0,264.32,0.27,0.0,7.69,49.28,210.73,0.0,22.34,0.0,21.79,7.76,61.16,0.0,0.0,83.04,4.34
2024-04-06,22.13,53.93,0.0,214.07,60.67,91.16,0.0,12.0,89.33,104.16,10.56,54.42,0.0,0.0,263.92,0.27,0.0,7.71,49.22,210.63,0.0,22.32,0.0,21.76,7.68,61.09,0.0,0.0,82.92,4.22
2024-04-07,22.13,53.93,0.0,214.07,60.67,91.16,0.0,12.0,89.33,104.16,10.56,54.42,0.0,0.0,263.92,0.27,0.0,7.71,49.22,210.63,0.0,22.32,0.0,21.76,7.68,61.09,0.0,0.0,82.92,4.22
2024-04-08,22.12,53.83,0.0,208.69,60.59,90.97,0.0,12.0,89.17,104.04,10.55,54.33,0.0,0.0,263.76,0.27,0.0,7.69,49.15,210.51,0.0,22.3,0.0,21.76,7.77,61.09,0.0,0.0,82.87,4.34
2024-04-09,22.12,53.83,0.0,208.69,60.59,90.97,0.0,12.0,89.17,104.04,10.55,54.33,0.0,0.0,263.76,0.27,0.0,7.69,49.15,210.51,0.0,22.3,0.0,21.76,7.77,61.09,0.0,0.0,82.87,4.34
2024-04-10,22.1,54.26,0.0,213.83,60.71,90.89,0.0,12.01,89.25,104.37,10.54,54.31,0.0,0.0,263.68,0.27,0.0,7.74,49.69,210.18,0.0,22.29,0.0,21.73,7.83,61.25,0.0,0.0,82.82,4.4
2024-04-11,22.1,54.26,0.0,213.83,60.71,90.89,0.0,12.01,89.25,104.37,10.54,54.31,0.0,0.0,263.68,0.27,0.0,7.74,49.69,210.18,0.0,22.29,0.0,21.73,7.83,61.25,0.0,0.0,82.82,4.4
2024-04-12,22.14,53.57,0.0,214.18,60.23,90.37,0.0,11.88,88.31,103.49,10.55,53.88,0.0,0.0,263.83,0.27,0.0,7.64,49.15,210.52,0.0,22.33,0.0,21.76,7.71,60.89,0.0,0.0,82.96,4.34
2024-04-13,22.14,53.57,0.0,214.18,60.23,90.37,0.0,11.88,88.31,103.49,10.55,53.88,0.0,0.0,263.83,0.27,0.0,7.64,49.15,210.52,0.0,22.33,0.0,21.76,7.71,60.89,0.0,0.0,82.96,4.34
2024-04-14,22.14,53.57,0.0,214.18,60.23,90.37,0.0,11.88,88.31,103.49,10.55,53.88,0.0,0.0,263.83,0.27,0.0,7.64,49.15,210.52,0.0,22.33,0.0,21.76,7.71,60.89,0.0,0.0,82.96,4.34
2024-04-15,22.16,53.2,0.0,209.28,60.02,90.08,0.0,11.81,87.82,102.84,10.56,53.77,0.0,0.0,263.97,0.27,0.0,7.62,48.76,210.94,0.0,22.35,0.0,21.81,7.62,60.68,0.0,0.0,83.04,4.32
2024-04-16,22.18,52.66,0.0,214.57,59.86,90.24,0.0,11.78,87.55,102.64,10.58,53.58,0.0,0.0,264.09,0.27,0.0,7.56,48.22,210.87,0.0,22.37,0.0,21.8,7.59,60.44,0.0,0.0,83.1,4.27
2024-04-17,22.18,52.66,0.0,214.57,59.86,90.24,0.0,11.78,87.55,102.64,10.58,53.58,0.0,0.0,264.09,0.27,0.0,7.56,48.22,210.87,0.0,22.37,0.0,21.8,7.59,60.44,0.0,0.0,83.1,4.27
2024-04-18,22.18,52.98,0.0,214.59,60.08,90.57,0.0,11.85,88.09,102.96,10.58,53.6,0.0,0.0,264.01,0.27,0.0,7.54,48.6,210.87,0.0,22.37,0.0,21.8,7.58,60.81,0.0,0.0,83.1,4.29
2024-04-19,22.2,52.57,0.0,208.82,60.04,90.78,0.0,11.82,87.86,102.67,10.59,53.62,0.0,0.0,263.99,0.27,0.0,7.5,48.27,204.16,0.0,22.38,0.0,21.82,7.54,60.66,0.0,0.0,83.17,4.24
